USERID,DATE,START_TIME,END_TIME
sd13519,2019-09-17,4:44:40 PM,4:55:12 PM
sd13519,2019-09-17,4:55:32 PM,5:21:54 PM
sd13519,2019-09-17,5:22:13 PM,5:22:14 PM
sd13519,2019-09-17,5:26:30 PM,5:36:57 PM
sd13519,2019-09-17,5:37:14 PM,5:37:14 PM
sd13519,2019-09-17,6:17:51 PM,6:23:32 PM
sd13519,2019-09-17,6:23:51 PM,6:25:30 PM
sd13519,2019-09-17,6:28:51 PM,6:50:41 PM
sd13519,2019-09-18,12:00:11 PM,12:01:56 PM
sd13519,2019-09-18,12:02:17 PM,2:02:06 PM
sd13519,2019-09-18,2:02:31 PM,2:14:35 PM
sd13519,2019-09-19,11:36:02 AM,1:22:24 PM
sd13519,2019-09-19,1:22:40 PM,1:22:51 PM
sd13519,2019-09-19,1:28:16 PM,1:28:31 PM
sd13519,2019-09-19,1:35:05 PM,1:35:15 PM
sd13519,2019-09-19,1:36:06 PM,1:44:59 PM
sd13519,2019-09-19,1:45:15 PM,2:18:34 PM
sd13519,2019-09-19,3:56:55 PM,6:07:01 PM
sd13519,2019-09-19,6:07:18 PM,6:14:57 PM
sd13519,2019-09-19,6:15:22 PM,6:16:31 PM
sd13519,2019-09-19,6:16:48 PM,6:16:48 PM
sd13519,2019-09-19,6:17:36 PM,6:25:55 PM
sd13519,2019-09-19,6:26:12 PM,6:41:43 PM
sd13519,2019-09-20,11:23:26 AM,11:32:05 AM
sd13519,2019-09-20,11:36:35 AM,11:37:24 AM
sd13519,2019-09-20,11:51:21 AM,11:52:55 AM
sd13519,2019-09-20,11:53:09 AM,12:37:28 PM
sd13519,2019-09-20,12:37:45 PM,12:39:03 PM
sd13519,2019-09-20,12:39:21 PM,12:44:20 PM
sd13519,2019-09-20,12:44:52 PM,1:00:12 PM
sd13519,2019-09-20,1:00:25 PM,1:17:57 PM
sd13519,2019-09-20,1:18:12 PM,1:25:50 PM
sd13519,2019-09-20,1:26:05 PM,1:30:34 PM
v0mg1uf,2019-09-20,3:31:07 PM,3:36:07 PM
v0mg1uf,2019-09-20,3:41:44 PM,3:42:00 PM
v0mg1uf,2019-09-20,3:43:04 PM,4:00:35 PM
v0mg1uf,2019-09-20,4:01:11 PM,4:02:30 PM
v0mg1uf,2019-09-20,4:08:31 PM,4:36:23 PM
v0mg1uf,2019-09-20,4:36:50 PM,4:38:24 PM
v0mg1uf,2019-09-20,4:38:39 PM,6:01:10 PM
v0mg1uf,2019-09-23,10:35:36 AM,11:45:17 AM
v0mg1uf,2019-09-23,12:34:07 PM,12:35:15 PM
v0mg1uf,2019-09-23,12:35:33 PM,12:36:27 PM
v0mg1uf,2019-09-23,12:36:48 PM,12:39:23 PM
v0mg1uf,2019-09-23,12:39:43 PM,12:47:16 PM
v0mg1uf,2019-09-23,3:11:28 PM,3:34:58 PM
v0mg1uf,2019-09-23,3:35:17 PM,4:27:17 PM
v0mg1uf,2019-09-23,4:27:31 PM,4:39:41 PM
v0mg1uf,2019-09-23,4:40:41 PM,6:24:21 PM
v0mg1uf,2019-09-23,6:27:09 PM,6:31:59 PM
v0mg1uf,2019-09-23,6:35:43 PM,10:42:25 AM
v0mg1uf,2019-09-24,10:44:41 AM,10:58:03 AM
v0mg1uf,2019-09-24,10:58:58 AM,11:22:56 AM
v0mg1uf,2019-09-24,11:23:11 AM,11:29:27 AM
v0mg1uf,2019-09-24,11:29:45 AM,11:37:05 AM
v0mg1uf,2019-09-24,11:37:20 AM,11:40:00 AM
v0mg1uf,2019-09-24,11:46:55 AM,11:53:56 AM
v0mg1uf,2019-09-24,12:31:02 PM,2:46:26 PM
v0mg1uf,2019-09-24,2:47:05 PM,3:17:07 PM
v0mg1uf,2019-09-24,3:17:22 PM,3:28:02 PM
v0mg1uf,2019-09-24,3:28:17 PM,3:42:34 PM
v0mg1uf,2019-09-24,3:54:42 PM,3:54:46 PM
v0mg1uf,2019-09-24,3:54:42 PM,3:54:46 PM
v0mg1uf,2019-09-24,3:55:07 PM,3:58:48 PM
v0mg1uf,2019-09-24,3:59:13 PM,4:00:20 PM
v0mg1uf,2019-09-24,4:00:40 PM,4:15:57 PM
v0mg1uf,2019-09-24,4:16:15 PM,4:20:26 PM
v0mg1uf,2019-09-24,4:22:17 PM,4:29:56 PM
v0mg1uf,2019-09-24,4:32:03 PM,4:35:54 PM
v0mg1uf,2019-09-24,4:36:10 PM,4:42:59 PM
v0mg1uf,2019-09-24,4:43:20 PM,4:46:53 PM
v0mg1uf,2019-09-24,4:47:09 PM,12:06:57 PM
v0mg1uf,2019-09-25,12:07:22 PM,12:20:30 PM
v0mg1uf,2019-09-25,12:20:47 PM,12:34:12 PM
v0mg1uf,2019-09-25,12:35:12 PM,12:48:56 PM
v0mg1uf,2019-09-25,12:49:31 PM,12:50:17 PM
v0mg1uf,2019-09-25,12:50:39 PM,12:54:00 PM
v0mg1uf,2019-09-25,12:54:15 PM,1:03:19 PM
v0mg1uf,2019-09-25,1:03:35 PM,1:16:16 PM
v0mg1uf,2019-09-25,1:49:51 PM,6:01:23 PM
v0mg1uf,2019-09-25,6:02:29 PM,6:39:15 PM
v0mg1uf,2019-09-26,9:48:22 AM,11:20:30 AM
v0mg1uf,2019-09-26,11:22:08 AM,11:31:22 AM
v0mg1uf,2019-09-27,3:59:51 PM,3:59:58 PM
v0mg1uf,2019-09-27,4:18:45 PM,4:24:25 PM
v0mg1uf,2019-09-27,4:24:44 PM,4:48:20 PM
v0mg1uf,2019-09-27,4:48:43 PM,4:50:43 PM
v0mg1uf,2019-09-27,4:51:29 PM,4:55:40 PM
v0mg1uf,2019-09-27,4:55:54 PM,5:01:35 PM
v0mg1uf,2019-09-27,5:01:50 PM,5:03:54 PM
v0mg1uf,2019-09-27,5:04:10 PM,5:07:09 PM
v0mg1uf,2019-09-27,5:07:39 PM,5:09:03 PM
v0mg1uf,2019-09-27,5:09:25 PM,6:59:55 PM
v0mg1uf,2019-09-27,7:00:11 PM,7:07:41 PM
v0mg1uf,2019-09-30,11:29:36 AM,11:32:45 AM
v0mg1uf,2019-09-30,11:33:21 AM,11:36:35 AM
v0mg1uf,2019-09-30,11:36:50 AM,11:41:38 AM
v0mg1uf,2019-09-30,11:41:55 AM,11:47:13 AM
v0mg1uf,2019-09-30,11:47:29 AM,11:47:29 AM
v0mg1uf,2019-09-30,11:48:49 AM,12:04:43 PM
v0mg1uf,2019-09-30,4:25:48 PM,4:39:52 PM
v0mg1uf,2019-09-30,4:40:18 PM,4:41:34 PM
v0mg1uf,2019-09-30,5:09:53 PM,5:35:40 PM
v0mg1uf,2019-09-30,5:36:05 PM,5:43:04 PM
v0mg1uf,2019-09-30,5:43:26 PM,6:00:45 PM
v0mg1uf,2019-09-30,6:41:01 PM,6:45:57 PM
v0mg1uf,2019-09-30,6:46:31 PM,6:47:03 PM
v0mg1uf,2019-09-30,6:47:18 PM,7:00:26 PM
v0mg1uf,2019-10-01,10:44:59 AM,11:06:00 AM
v0mg1uf,2019-10-01,3:41:26 PM,4:28:35 PM
v0mg1uf,2019-10-01,4:29:20 PM,4:38:25 PM
v0mg1uf,2019-10-01,4:38:53 PM,4:39:36 PM
v0mg1uf,2019-10-01,4:41:21 PM,4:49:25 PM
v0mg1uf,2019-10-01,4:50:57 PM,5:05:46 PM
v0mg1uf,2019-10-04,2:23:02 PM,4:17:32 PM
v0mg1uf,2019-10-04,4:18:29 PM,4:29:29 PM
v0mg1uf,2019-10-04,6:04:57 PM,6:08:25 PM
v0mg1uf,2019-10-04,6:08:40 PM,6:18:42 PM
v0mg1uf,2019-10-04,6:29:17 PM,7:12:45 PM
v0mg1uf,2019-10-10,4:57:04 PM,5:02:05 PM
v0mg1uf,2019-10-10,5:07:48 PM,5:08:23 PM
v0mg1uf,2019-10-10,5:08:25 PM,5:10:50 PM
v0mg1uf,2019-10-10,5:11:29 PM,5:12:18 PM
v0mg1uf,2019-10-10,5:20:20 PM,5:22:49 PM
v0mg1uf,2019-10-10,5:22:52 PM,5:23:06 PM
v0mg1uf,2019-10-10,5:24:40 PM,5:24:49 PM
v0mg1uf,2019-10-10,5:25:05 PM,5:25:36 PM
v0mg1uf,2019-10-10,5:25:39 PM,5:25:44 PM
v0mg1uf,2019-10-10,5:27:00 PM,5:27:12 PM
v0mg1uf,2019-10-10,5:29:59 PM,5:30:13 PM
v0mg1uf,2019-10-10,5:31:59 PM,5:32:06 PM
v0mg1uf,2019-10-10,5:31:59 PM,5:32:06 PM
v0mg1uf,2019-10-10,5:33:17 PM,5:33:51 PM
v0mg1uf,2019-10-10,5:33:54 PM,5:39:11 PM
v0mg1uf,2019-10-10,5:39:35 PM,5:41:52 PM
v0mg1uf,2019-10-10,5:42:16 PM,5:48:12 PM
v0mg1uf,2019-10-10,5:48:28 PM,5:51:49 PM
v0mg1uf,2019-10-10,5:51:59 PM,5:53:55 PM
v0mg1uf,2019-10-10,5:54:02 PM,5:55:23 PM
v0mg1uf,2019-10-10,5:55:27 PM,5:57:45 PM
v0mg1uf,2019-10-10,5:57:48 PM,6:01:27 PM
v0mg1uf,2019-10-10,6:01:37 PM,6:02:10 PM
v0mg1uf,2019-10-10,6:02:24 PM,6:02:43 PM
v0mg1uf,2019-10-10,6:03:43 PM,6:06:33 PM
v0mg1uf,2019-10-10,6:06:42 PM,6:11:31 PM
v0mg1uf,2019-10-10,6:11:53 PM,6:12:51 PM
v0mg1uf,2019-10-10,6:12:57 PM,6:16:39 PM
v0mg1uf,2019-10-10,6:16:44 PM,6:18:30 PM
v0mg1uf,2019-10-10,6:19:26 PM,6:41:03 PM
v0mg1uf,2019-10-11,11:35:04 AM,11:46:47 AM
v0mg1uf,2019-10-11,11:51:21 AM,11:55:50 AM
v0mg1uf,2019-10-11,2:26:15 PM,2:27:18 PM
v0mg1uf,2019-10-11,2:27:21 PM,2:29:19 PM
v0mg1uf,2019-10-11,2:40:47 PM,2:47:45 PM
v0mg1uf,2019-10-11,2:48:44 PM,2:50:05 PM
v0mg1uf,2019-10-11,2:50:46 PM,2:55:06 PM
v0mg1uf,2019-10-11,2:57:15 PM,2:57:31 PM
v0mg1uf,2019-10-11,2:57:51 PM,2:58:22 PM
v0mg1uf,2019-10-11,2:59:16 PM,2:59:23 PM
v0mg1uf,2019-10-11,3:00:43 PM,3:00:58 PM
v0mg1uf,2019-10-11,3:01:23 PM,3:01:41 PM
v0mg1uf,2019-10-11,3:02:36 PM,3:02:58 PM
v0mg1uf,2019-10-11,3:03:05 PM,3:03:19 PM
v0mg1uf,2019-10-11,3:04:33 PM,3:04:40 PM
v0mg1uf,2019-10-11,3:11:44 PM,3:12:41 PM
v0mg1uf,2019-10-11,3:22:23 PM,3:22:30 PM
v0mg1uf,2019-10-11,3:23:04 PM,3:23:04 PM
v0mg1uf,2019-10-11,3:23:16 PM,5:56:58 PM
v0mg1uf,2019-10-11,5:57:05 PM,6:03:49 PM
v0mg1uf,2019-10-11,6:05:36 PM,6:06:31 PM
v0mg1uf,2019-10-11,6:06:35 PM,6:12:08 PM
v0mg1uf,2019-10-11,6:12:12 PM,6:22:17 PM
v0mg1uf,2019-10-11,6:22:29 PM,6:22:39 PM
v0mg1uf,2019-10-11,6:23:39 PM,6:24:29 PM
v0mg1uf,2019-10-11,6:24:32 PM,6:25:49 PM
v0mg1uf,2019-10-11,6:26:04 PM,6:29:01 PM
v0mg1uf,2019-10-11,6:29:15 PM,6:32:41 PM
v0mg1uf,2019-10-11,6:33:25 PM,6:38:22 PM
v0mg1uf,2019-10-11,6:38:35 PM,6:42:42 PM
v0mg1uf,2019-10-11,6:42:47 PM,6:42:56 PM
v0mg1uf,2019-10-11,6:43:54 PM,6:46:32 PM
v0mg1uf,2019-10-11,6:46:42 PM,6:47:19 PM
v0mg1uf,2019-10-11,6:47:38 PM,6:47:56 PM
v0mg1uf,2019-10-14,3:21:10 PM,3:24:39 PM
v0mg1uf,2019-10-14,3:35:50 PM,3:36:31 PM
v0mg1uf,2019-10-14,3:49:39 PM,3:52:07 PM
v0mg1uf,2019-10-14,4:15:12 PM,4:15:28 PM
v0mg1uf,2019-10-14,4:19:25 PM,4:19:31 PM
v0mg1uf,2019-10-14,4:53:45 PM,4:54:12 PM
v0mg1uf,2019-10-14,4:57:48 PM,4:57:56 PM
v0mg1uf,2019-10-14,5:11:48 PM,5:12:04 PM
v0mg1uf,2019-10-14,5:18:01 PM,5:18:06 PM
v0mg1uf,2019-10-14,6:04:26 PM,6:08:54 PM
v0mg1uf,2019-10-14,6:08:57 PM,6:37:20 PM
v0mg1uf,2019-10-14,6:52:02 PM,10:02:12 AM
v0mg1uf,2019-10-15,10:02:17 AM,10:04:54 AM
v0mg1uf,2019-10-15,10:04:58 AM,10:05:21 AM
v0mg1uf,2019-10-15,10:43:38 AM,10:49:10 AM
v0mg1uf,2019-10-15,10:49:12 AM,10:49:35 AM
v0mg1uf,2019-10-15,12:17:11 PM,12:17:11 PM
v0mg1uf,2019-10-15,12:17:25 PM,12:48:53 PM
v0mg1uf,2019-10-15,12:50:18 PM,12:51:26 PM
v0mg1uf,2019-10-15,12:51:31 PM,1:17:28 PM
v0mg1uf,2019-10-15,1:17:38 PM,1:18:13 PM
v0mg1uf,2019-10-15,1:18:14 PM,1:18:32 PM
v0mg1uf,2019-10-15,1:19:48 PM,1:19:55 PM
v0mg1uf,2019-10-15,1:22:18 PM,1:22:48 PM
v0mg1uf,2019-10-15,1:23:23 PM,1:23:50 PM
v0mg1uf,2019-10-15,1:28:53 PM,1:30:23 PM
v0mg1uf,2019-10-15,1:39:19 PM,1:39:26 PM
v0mg1uf,2019-10-15,1:40:10 PM,1:40:16 PM
v0mg1uf,2019-10-15,1:40:54 PM,1:42:20 PM
v0mg1uf,2019-10-15,1:43:01 PM,1:43:07 PM
v0mg1uf,2019-10-15,1:44:38 PM,1:47:42 PM
v0mg1uf,2019-10-15,3:16:07 PM,3:16:14 PM
v0mg1uf,2019-10-15,3:16:25 PM,3:21:50 PM
v0mg1uf,2019-10-15,3:32:43 PM,3:33:11 PM
v0mg1uf,2019-10-15,3:33:22 PM,3:36:52 PM
v0mg1uf,2019-10-15,3:37:10 PM,3:38:12 PM
v0mg1uf,2019-10-15,3:38:14 PM,3:39:07 PM
v0mg1uf,2019-10-15,3:39:09 PM,3:39:42 PM
v0mg1uf,2019-10-15,3:39:43 PM,3:55:02 PM
v0mg1uf,2019-10-15,3:55:22 PM,4:00:18 PM
v0mg1uf,2019-10-15,4:00:21 PM,4:03:38 PM
v0mg1uf,2019-10-15,4:05:16 PM,4:06:55 PM
v0mg1uf,2019-10-15,4:07:10 PM,4:07:21 PM
v0mg1uf,2019-10-15,4:07:53 PM,4:11:05 PM
v0mg1uf,2019-10-15,4:11:13 PM,4:13:01 PM
v0mg1uf,2019-10-15,4:13:03 PM,4:14:39 PM
v0mg1uf,2019-10-15,4:14:43 PM,4:19:17 PM
v0mg1uf,2019-10-15,4:19:20 PM,4:19:33 PM
v0mg1uf,2019-10-15,4:19:58 PM,4:21:17 PM
v0mg1uf,2019-10-15,4:22:25 PM,4:23:48 PM
v0mg1uf,2019-10-15,4:23:57 PM,4:24:45 PM
v0mg1uf,2019-10-15,4:24:47 PM,4:25:54 PM
v0mg1uf,2019-10-15,4:25:57 PM,4:26:08 PM
v0mg1uf,2019-10-15,4:26:58 PM,5:33:02 PM
v0mg1uf,2019-10-15,6:12:53 PM,6:14:28 PM
v0mg1uf,2019-10-15,6:18:15 PM,6:18:47 PM
v0mg1uf,2019-10-15,6:21:32 PM,6:23:57 PM
v0mg1uf,2019-10-15,6:24:42 PM,6:25:56 PM
v0mg1uf,2019-10-15,6:28:25 PM,6:29:02 PM
v0mg1uf,2019-10-15,6:31:04 PM,6:32:58 PM
v0mg1uf,2019-10-16,10:02:58 AM,10:03:08 AM
v0mg1uf,2019-10-16,10:03:33 AM,10:11:14 AM
v0mg1uf,2019-10-16,10:11:26 AM,10:13:07 AM
v0mg1uf,2019-10-16,10:13:10 AM,11:09:29 AM
v0mg1uf,2019-10-16,11:09:31 AM,11:17:50 AM
v0mg1uf,2019-10-16,11:17:52 AM,11:27:33 AM
v0mg1uf,2019-10-16,11:27:39 AM,11:28:53 AM
v0mg1uf,2019-10-16,11:28:56 AM,11:30:28 AM
v0mg1uf,2019-10-16,11:30:31 AM,11:31:57 AM
v0mg1uf,2019-10-16,11:32:00 AM,11:32:28 AM
v0mg1uf,2019-10-16,11:33:00 AM,11:38:30 AM
v0mg1uf,2019-10-16,11:38:34 AM,11:39:02 AM
v0mg1uf,2019-10-16,11:40:19 AM,11:40:36 AM
v0mg1uf,2019-10-16,11:44:22 AM,12:12:03 PM
v0mg1uf,2019-10-16,12:13:18 PM,12:14:15 PM
v0mg1uf,2019-10-16,12:16:10 PM,12:19:22 PM
v0mg1uf,2019-10-16,12:19:24 PM,12:25:11 PM
v0mg1uf,2019-10-16,12:25:15 PM,12:28:53 PM
v0mg1uf,2019-10-16,12:28:55 PM,12:32:45 PM
v0mg1uf,2019-10-16,12:32:48 PM,12:36:16 PM
v0mg1uf,2019-10-16,12:36:21 PM,12:37:52 PM
v0mg1uf,2019-10-16,12:39:12 PM,12:47:13 PM
v0mg1uf,2019-10-16,12:47:27 PM,12:49:17 PM
v0mg1uf,2019-10-16,12:49:22 PM,12:49:32 PM
v0mg1uf,2019-10-16,12:53:24 PM,12:55:59 PM
v0mg1uf,2019-10-16,12:56:10 PM,12:57:07 PM
v0mg1uf,2019-10-16,12:58:27 PM,1:02:10 PM
v0mg1uf,2019-10-16,3:09:31 PM,3:24:51 PM
v0mg1uf,2019-10-16,3:24:55 PM,3:27:35 PM
v0mg1uf,2019-10-16,3:27:39 PM,3:30:21 PM
v0mg1uf,2019-10-16,3:30:48 PM,3:33:45 PM
v0mg1uf,2019-10-16,3:33:47 PM,3:35:44 PM
v0mg1uf,2019-10-16,3:35:52 PM,3:36:43 PM
v0mg1uf,2019-10-16,3:42:59 PM,3:44:12 PM
v0mg1uf,2019-10-16,3:44:14 PM,3:45:06 PM
v0mg1uf,2019-10-16,3:45:07 PM,3:46:02 PM
v0mg1uf,2019-10-16,3:46:05 PM,3:47:32 PM
v0mg1uf,2019-10-16,3:47:34 PM,3:48:50 PM
v0mg1uf,2019-10-16,3:49:01 PM,4:01:14 PM
v0mg1uf,2019-10-16,4:01:44 PM,4:01:54 PM
v0mg1uf,2019-10-16,4:02:08 PM,4:03:46 PM
v0mg1uf,2019-10-16,4:03:51 PM,4:10:38 PM
v0mg1uf,2019-10-16,4:11:15 PM,5:29:22 PM
v0mg1uf,2019-10-16,5:29:25 PM,5:53:47 PM
v0mg1uf,2019-10-16,5:53:50 PM,5:59:50 PM
v0mg1uf,2019-10-16,5:59:59 PM,6:00:40 PM
v0mg1uf,2019-10-16,6:00:42 PM,6:04:59 PM
v0mg1uf,2019-10-16,6:05:07 PM,6:08:10 PM
v0mg1uf,2019-10-16,6:08:12 PM,6:09:57 PM
v0mg1uf,2019-10-16,6:10:00 PM,6:20:35 PM
v0mg1uf,2019-10-16,6:20:38 PM,6:24:06 PM
v0mg1uf,2019-10-17,12:56:44 PM,1:02:45 PM
v0mg1uf,2019-10-17,2:50:22 PM,2:52:41 PM
v0mg1uf,2019-10-17,2:52:43 PM,3:15:43 PM
v0mg1uf,2019-10-17,3:16:40 PM,3:25:30 PM
v0mg1uf,2019-10-17,3:26:54 PM,5:06:14 PM
v0mg1uf,2019-10-17,5:11:07 PM,5:17:24 PM
v0mg1uf,2019-10-17,5:17:27 PM,5:21:41 PM
v0mg1uf,2019-10-17,5:21:57 PM,5:25:09 PM
v0mg1uf,2019-10-17,5:25:26 PM,5:28:36 PM
v0mg1uf,2019-10-17,5:31:13 PM,5:43:54 PM
v0mg1uf,2019-10-17,5:44:00 PM,5:47:00 PM
v0mg1uf,2019-10-17,5:47:52 PM,5:52:55 PM
v0mg1uf,2019-10-17,5:52:59 PM,6:00:11 PM
v0mg1uf,2019-10-17,6:00:16 PM,6:13:18 PM
v0mg1uf,2019-10-17,6:13:30 PM,6:33:05 PM
v0mg1uf,2019-10-17,6:33:10 PM,6:38:30 PM
v0mg1uf,2019-10-23,3:31:55 PM,3:33:00 PM
v0mg1uf,2019-11-15,11:51:14 AM,11:51:15 AM
v0mg1uf,2019-11-15,11:51:46 AM,11:52:18 AM
